Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Georgia,GEO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,10000,8000000,..,..,242500000,265300000,82300000,131466678.34,109871635.49,160398660.46,334891041.62,492732940.01,453107292.01,1171394522.25,1892093991.1,1602232455.97,660800885.27,920915812.73,1170087549.5,968196197.63,1046562195.15,1836879042.83,1735307118.63,1659824033.37,1930381394.76,1304024907.7,1384177038.92,556279509.11,1278069460.3,2131439388.31,..
Georgia,GEO,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-1.52726411819458,..,-0.982505977153778,..,-1.04017269611359,..,-1.2641419172287,-0.65076744556427,-0.459568113088608,-0.212853789329529,0.0501524582505226,-0.128835424780846,-0.102076381444931,-0.122036166489124,0.0123015772551298,0.117519699037075,0.39742112159729,0.463925153017044,0.828557550907135,0.700715780258179,0.712996661663055,0.758942425251007,0.724707186222076,0.716376483440399,0.600856006145477,0.661190092563629,0.620237648487091,..
Georgia,GEO,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.585,77.042,75.845,76.134,76.092,77,73.797,72.104,71.978,72.301,..,..,..
Georgia,GEO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,66.238,66.76,67.346,68.007,67.562,66.594,65.743,65.4,66,64.1,66.21,64.95,66.02,64.77,64.05,62.2,63.3,63.49,64.59,65.49,66.22,67.55,67.15,67.7,68.78,68.42,66.212,63.93,62.93,63.4,64.127,62.939,62.638
Georgia,GEO,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0.011836885,0.040065419,0.060930333,0.102830957,0.416343567,0.484746299,0.992344436,1.58787563,2.558816481,3.886221354,6.079457629,7.526876845,8.26,10.01,20.07,26.9,31.52,36.94,43.3,44,47.56975964,58.45928961,59.7055046,62.7179082,68.84671356,72.53157487,76.44271451,78.71127536,..
Georgia,GEO,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.636936128139496,..,-0.599871158599854,..,-0.42815425992012,..,-0.712642133235931,-0.19849793612957,-0.55611526966095,-0.42787379026413,-0.244788363575935,0.121599525213242,0.305029034614563,0.297784507274628,0.327387809753418,0.578812718391418,0.63056617975235,0.60695880651474,0.424936980009079,0.26302033662796,0.421116173267365,0.481253504753113,0.518160223960876,0.766231834888458,0.717011868953705,0.618161380290985,0.650825500488281,..
Georgia,GEO,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,..,..,..,-514200000,-275700000,-198400000,-175899687.6,-197094537.56,-216912821.52,-382208826.06,-356204277.39,-695658032.23,-1191302771.38,-1992056360.82,-2811210944.17,-1141145836.07,-1198803819.48,-1843079773.52,-1882741233.85,-955492553.195,-1784183121.52,-1767022015.06,-1890680430.2,-1309818958.79,-1192193541.5,-1033862646.76,-1983511862.88,-1942563332.49,-1120172244.3,..
Georgia,GEO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-1.57057857513428,..,-1.63890290260315,..,-0.812726557254791,..,-1.19204139709473,-1.29921066761017,-0.864118158817291,-0.755904912948608,-0.966098785400391,-0.645898997783661,-0.91967511177063,-0.965524911880493,-0.718320906162262,-0.65695196390152,-0.680453956127167,-0.441366165876389,-0.321507543325424,-0.472153753042221,-0.320115089416504,-0.375215023756027,-0.447616845369339,-0.498185902833939,-0.429623365402222,-0.429646611213684,-0.440949499607086,..
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,1561.84922948771,1323.43514133874,765.36370165179,550.040007880477,519.857581188288,578.344609852583,689.05944138472,807.032285752352,851.515542450841,673.537782887275,749.908534993961,801.98383707929,853.526171868939,1010.03151630868,1305.04748557208,1642.78359414797,1996.02013272284,2635.36650276116,3324.7537205015,2822.68939668797,3233.21975246843,4021.75522955035,4421.930711904,4623.88471369397,4739.27691304547,4014.11165137641,4062.12697838612,4356.92801624893,4722.0424231414,4696.15058555612,4255.74299321254,5023.27438368985,6674.95695994589,..
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-14.7882259005176,-21.1000007278398,-44.8999994565328,-29.3000019726578,-10.3999939717277,2.59999672433722,11.2000020075437,10.5190412217837,3.10490271777833,2.86925704427721,1.83834106614221,4.80545327255501,5.47383680119593,11.0587231936646,5.79449634569851,9.58957406160836,9.41977064759736,12.5789534308973,2.41857165904172,-3.65051363069394,6.23231018305886,7.36066161833176,6.41677667945346,3.61555371862646,4.44154840433009,3.02657661687478,2.90643878002064,4.84260322496586,4.84291988506627,4.98235047511106,-6.76043981705519,10.4655371977056,10.3934931637899,..
Georgia,GEO,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-1.2563259601593,..,-1.21814870834351,..,-0.938497543334961,..,-1.0840562582016,-0.912254095077515,-0.749769985675812,-0.695962607860565,-0.461667329072952,-0.344459146261215,-0.262944459915161,-0.199315324425697,-0.205984979867935,-0.119617037475109,-0.00621734838932753,0.00495237018913031,0.224652022123337,0.221943572163582,0.336223185062408,0.262213170528412,0.270468592643738,0.248666971921921,0.222179666161537,0.144988313317299,0.169973269104958,..
Georgia,GEO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,22.2444524450987,62.2306732329271,1310.31456564199,15444.3842478159,6041.59494933261,162.725123477152,43.0335431911545,6.53667463936067,6.93680210101823,9.72674960057817,4.68030781894582,5.37620181842951,5.91926354995155,3.42443431740111,8.4318358210776,7.93664362185575,8.44900022560829,9.46421801277188,9.59558326202014,-2.13601066041133,14.2076974139645,8.75406408986488,0.41930497195213,1.35185793008692,4.22235005962459,5.82863087749261,2.61931829571066,8.49104666870355,4.36110904352958,5.19239145340818,7.28127821019069,10.2540892898094,9.09722105586536,..
Georgia,GEO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,2.7,5.4,5.4,8.4,7.6,11.5,11.5,14.53,13.8,10.82,11.16,12.59,11.51,12.62,13.81,13.57,13.28,17.87,20.71,20.2,19.63,19.65,19.42,17.44,16.51,16.6,13.94,12.67,11.57,11.73,11.851,11.683,11.749
Georgia,GEO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,2.4,5,14.53,13.8,10.82,11.16,12.59,11.51,12.62,13.81,13.57,13.28,17.87,20.71,20.203,19.632,19.653,19.416,17.439,16.506,16.604,13.939,12.667,11.565,11.734,..,..,..
Georgia,GEO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,1.2628,1.2975,1.38981666666667,2.02451666666667,1.97616666666667,2.07301666666667,2.195675,2.14565,1.91665,1.812675,1.78043333333333,1.67049166666667,1.49079166666667,1.67048709677419,1.78234166666667,1.68649543010753,1.65125833333333,1.66335,1.76566666666667,2.26934166666667,2.366725,2.50954166666667,2.53411083333333,2.818145,3.10901666666667,3.22155833333333,2.9162,..
Georgia,GEO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0.003075235,0.048306419,0.646547265,1.327902213,3.03204005,4.565841659,7.270558782,12.40096348,17.70171672,21.07481837,29.64539372,43.31330978,66.54893036,71.0129242,73.58891886,103.6856197,115.9271542,123.5053186,131.8829896,143.0956472,147.1900215,146.6908947,145.8786023,144.7181513,142.7295197,135.4280451,147.7548843,156.086567,..
Georgia,GEO,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,-14.6474016992689,-7.6297275422632,-7.08564878719989,-5.75310242328275,-6.12197073672488,-6.38774221286113,-9.57586165079388,-6.94983213970616,-10.8511554489972,-15.3810743163939,-19.5819311413511,-21.9709187774567,-10.5986282901093,-9.79157530712515,-12.1997779425269,-11.4182879842095,-5.55839883872999,-10.1216850649815,-11.8166414430538,-12.4866632469168,-8.06407424997982,-6.77501161659518,-5.91778380036856,-12.5198608955101,-10.4274261020928,-4.52032480085064,..
Germany,DEU,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,21480192634.5027,18555313746.7867,21230462203.3534,17161584360.8288,12339100060.4567,27778316539.4094,44977189363.3576,30890591110.2312,67478470728.333,53364279142.9306,-149835377773.513,13294434782.6287,-34067396991.4993,-26100676287.2322,29478097771.3563,29088956904.3782,60529918995.1478,89805058431.6749,67071495031.3568,43037329587.0515,60605522285.2803,10373148758.4484,33639173474.0941,26093621454.5202,87919371869.1441,68388393318.9342,47174192458.9979,36124571462.2221,29011101778.829,98812746279.9771,-5888677179.05727,118807959909.235,131495115165.058,..
Germany,DEU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.144310232942164,0.253701121901446,-0.10028883558063,0.023164615377059,0.340906850799452,0.465679526092558,0.624360056288723,0.842609915413792,1.31874189081361,3.91971799476481,12.731503590187,2.9267553994045,2.46661519292525,2.61434522365247,-0.725154707065695,2.10179308132486,2.91996035974954,1.48433864746801,0.826503411355668,1.66219803352095,2.53076202316038,2.60141930420253,1.85541340766522,1.79976460383521,0.502227192634127,1.86072918161758,1.86590691690458,2.96641685553106,4.19972179954621,1.90205922776563,4.13610956423411,2.24153094711543,1.16044755213796,..
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2556702845.61154,4741534933.54524,-2137728434.41913,479814189.252795,7517248751.11651,12041505212.6412,15591797828.854,18638443893.681,29526509277.4565,86035665071.2096,248007397121.859,56948542386.9091,51268214890.6254,65401516009.2493,-20408419557.1429,59835195025.1917,87444159239.0628,50847183837.0148,30954735498.025,56701916794.97,86037502102.1645,97535403952.5493,65443087632.2705,67199694458.9368,19532082849.0843,62475577277.7991,64744235790.2129,109485971372.509,166915563991.374,73974461220.6158,160800654975.269,95903989769.6243,47374917272.7408,..
Germany,DEU,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,1.90521681308746,..,1.99794685840607,..,1.80154538154602,..,1.88874363899231,1.87576138973236,1.84006547927856,1.87544226646423,1.79364252090454,1.72651934623718,1.74589586257935,1.74621033668518,1.76642882823944,1.74194991588593,1.81763017177582,1.79794359207153,1.8124965429306,1.77612352371216,1.78145051002502,1.79661786556244,1.89832532405853,1.86536622047424,1.82571387290955,1.78317177295685,1.81837582588196,..
Germany,DEU,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,80.778,81.201,80.51,80.65,80.448,79.601,..,79.864,79.515,79.244,78.858,78.953,78.583,78.426,74.675,74.072,73.539,73.682,73.633,74.592,74.38,74.232,73.919,73.616,74.039,73.843,73.749,74.404,72.613,72.932,73.246,..
Germany,DEU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,59.42,58.72,58.31,58.16,57.71,57.61,57.67,57.68,57.86,57.46,57.48,57.27,57.32,56.87,58.42,58.96,59.15,59.24,59.39,59.37,60.09,60.07,60.35,60.41,60.17,61,61.21,61.28,61.92,60.65,60.55,61.3,61.631
Germany,DEU,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.125892223,0.250274153,0.43528529,0.463635096,0.922541043,1.837737754,3.054805234,6.711087477,9.877852428,20.84598264,30.2163466,31.65093942,48.82,55.9,64.73,68.71,72.16,75.16,78,79,82,81.26999954,82.34999847,84.17,86.19,87.58979935,84.16520664,84.3941537,87.03711209,88.13451691,89.81294133,91.43060973,91.62984383,..
Germany,DEU,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.7246767282486,..,1.81250166893005,..,1.80453169345856,..,1.66001808643341,1.35740518569946,1.46714746952057,1.5005247592926,1.64597606658936,1.63131237030029,1.51405537128448,1.57510924339294,1.51569378376007,1.50013899803162,1.53097581863403,1.51098811626434,1.6654098033905,1.65674340724945,1.66083610057831,1.61281025409698,1.52358090877533,1.49546587467194,1.31406188011169,1.29082775115967,1.2898074388504,..
Germany,DEU,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,46455960977.4828,-26564029370.7073,-25255079543.1495,-21408143439.4966,-33446012238.4188,-32191295764.8509,-17018286510.1227,-11520842909.1784,-15635184940.6662,-31384625220.8797,-33903966248.29,-7099486034.16705,39720517927.6966,35985324846.9412,127505924403.463,133087243134.907,173486477217.385,235777197044.801,213250033110.591,201134895341.823,196171903151.514,231971688209.184,251550848619.465,245384297278.942,279426382103.965,288065447525.277,298958460661.494,289656117163.752,316888138718.728,317892238005.813,275870149732.848,329969047797.258,172458686427.476,..
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.28849947452545,..,1.24214780330658,..,1.41133570671082,..,1.09601747989655,0.577859222888947,0.638884365558624,0.888915359973907,1.02506959438324,0.995823800563812,0.943830788135529,0.859902501106262,0.796834468841553,0.842218458652496,0.775621294975281,0.92798388004303,0.925186455249786,0.687514960765839,0.667541146278381,0.574380218982697,0.577707588672638,0.548454642295837,0.644988059997559,0.725666701793671,0.614759147167206,..
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,22303.9613266628,23357.757725073,26438.2303888417,25522.6295733618,27076.60675014,31658.3493789135,30485.8665482279,26964.0494672673,27289.0593603191,26734.9425369252,23694.7604830673,23628.3272122367,25197.2656001848,30310.3575963774,34106.6581224001,34520.2396492496,36353.8803343631,41640.0808695147,45612.7106221441,41650.3678297162,41572.4559481507,46705.8957963353,43855.8544658618,46298.9229177341,48023.8699845462,41103.2564363768,42136.1207907991,44652.5891722719,47939.2782884504,46805.1384334439,46749.4762280016,51426.7503654421,48717.9911402128,..
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.25500608278013,5.10826152190211,1.923076559054,-0.976849818160517,2.39189207051331,1.54414649556445,0.80582289149001,1.79216082094591,2.01393278519326,1.88726115399444,2.91250296366708,1.68146848097079,-0.197973834771361,-0.700116686114356,1.17508813160987,0.731707163554191,3.816441912988,2.97645513131597,0.95987913356484,-5.69383633640285,4.17988249873657,3.92519270463411,0.418497594217598,0.437591303144671,2.20954343134872,1.49193152760772,2.22999986782015,2.68023111405891,0.981232606004738,1.07547163576423,-3.82676871619293,3.16381994194575,1.80620896724351,..
Germany,DEU,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.60952925682068,..,1.62198948860168,..,1.60941886901855,..,1.63438987731934,1.6375846862793,1.62020444869995,1.65219819545746,1.77008616924286,1.75559067726135,1.73402619361877,1.64867222309113,1.63750469684601,1.61821925640106,1.66923201084137,1.64211285114288,1.85037338733673,1.75965988636017,1.58385276794434,1.57362115383148,1.59134912490845,1.58125305175781,1.51979923248291,1.57233679294586,1.53315436840057,..
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.39664344990658,3.08507976027413,5.30619664154659,3.88366391994282,2.05160802865106,1.98132464852524,0.602279503049189,0.272816321974162,0.688465401249033,0.343135141558832,-0.489389005327581,1.30499491007868,1.37812582409744,1.32125352370875,1.11559586662639,0.405207331851614,0.397281154893903,1.77027320694081,0.909330422301522,1.84189163776318,0.645275771121817,1.06948374534943,1.49648883779834,1.95939168302444,1.87793985374911,1.85367882408802,1.32775222269545,1.50373898915133,2.00749244131613,2.13030905148273,1.87258564805592,3.01963807375267,5.26832542370153,..
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,5.32,6.32,7.68,8.73,8.16,8.82,9.86,9.79,8.85,7.92,7.77,8.48,9.78,10.73,11.17,10.25,8.66,7.52,7.74,6.97,5.82,5.38,5.23,4.98,4.62,4.12,3.75,3.38,3.14,3.86,3.64,3.14,3.006
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.89,5.316,6.323,7.675,8.727,8.158,8.822,9.861,9.787,8.854,7.917,7.89,8.482,9.779,10.727,11.167,10.25,8.658,7.525,7.742,6.967,5.825,5.379,5.231,4.981,4.624,4.122,3.746,3.384,3.136,3.856,3.638,3.135,..
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.61573333333333,1.65954166666667,1.56165,1.65332083333333,1.62279416666667,1.4331325,1.50477416666667,1.73405583333333,1.7596676,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.343465197,0.666964587,1.211756918,2.20218591,3.079172276,4.59177788,6.779755664,10.1625708,17.06605986,28.74800454,59.10608068,68.85395013,72.60008929,79.65893192,87.76291359,97.6097572,105.5115846,118.5370597,129.9265409,129.2138879,108.6995416,111.6386991,113.3108833,122.4697309,121.5873792,117.4073504,125.6749823,132.7695384,129.6794748,128.9265144,128.8867207,127.5648538,125.2251369,..
Germany,DEU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,2.62215476535329,-1.42133805782855,-1.18481023084996,-1.03354886083115,-1.51677496401935,-1.24492969037988,-0.681482561538499,-0.520836209534078,-0.69831395096938,-1.42985911872026,-1.7404661031122,-0.364863756166508,1.91103265835049,1.43846913459741,4.53055764563467,4.67487148183906,5.79311003542774,6.88284344098742,5.69385837100298,5.89620327507654,5.77032561821036,6.18704186665798,7.13185814001801,6.57196399679291,7.18487262809067,8.57954112280744,8.61588144190826,7.8479532810537,7.97314517814193,8.1737650367032,7.09592361406872,7.71225299390024,4.22437171462558,..
Gibraltar,GIB,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
